link_behav,MPR(0),MPR(1),Car(0),Car(1),dist_distr,volume,num_seed,VehsDC(1),SpeedDC(1),AccelerationDC(1),QueueDelayDC(1),VehsDC(2),SpeedDC(2),AccelerationDC(2),QueueDelayDC(2),VehsDelay(1),VehDelayDelay(1)
8 : AV-WZ-0.4SRF,0,0.01,0.9,0.1,6,1200,47,26.6,32.25044040666004,-2.4905602958789737,0.0,1086.6,42.24670831505428,1.056756486285081,0.0007582987284310437,1113.6,4.322811477283561
8 : AV-WZ-0.4SRF,0,0.01,0.9,0.1,6,1500,47,128.6,25.31253224654198,-2.8670344135169814,0.9376286604181052,1226.0,29.21990351622902,1.5459522267133052,10.203969671451198,1352.8,43.544779578614374
8 : AV-WZ-0.4SRF,0,0.01,0.9,0.1,6,1800,47,105.6,26.293502702778618,-2.4913565307334116,15.860422460529056,1275.6,29.217054752685662,1.9272654755664864,50.23407510100112,1381.4,136.50714780693568
8 : AV-WZ-0.4SRF,0,0.01,0.9,0.1,6,2000,47,98.6,26.909551493381088,-2.363531786751894,19.249162257351944,1278.4,30.122183214001335,2.0985406473784485,51.71282111046052,1376.8,140.63344814286634
8 : AV-WZ-0.4SRF,0,0.01,0.9,0.1,7,600,47,7.0,35.89203657685726,-1.2627388465108553,0.0,547.4,48.38355232029627,0.31811323461032315,0.0,555.2,0.7040641005028114
8 : AV-WZ-0.4SRF,0,0.01,0.9,0.1,7,800,47,7.8,36.16450629228131,-1.1119428971787306,0.0,725.0,47.28791524550552,0.42902840249838253,0.0,733.6,1.0838269678066321
8 : AV-WZ-0.4SRF,0,0.01,0.9,0.1,7,1000,47,17.4,34.442488255557194,-1.495404664455687,0.0,900.8,45.390725071225035,0.6611018801392673,0.0,918.6,1.9757107239587366
8 : AV-WZ-0.4SRF,0,0.01,0.9,0.1,7,1200,47,31.2,32.67188458979314,-2.4490699861406258,0.0,1081.8,42.02614840759095,0.8930098264576476,0.00039250669045495107,1113.4,4.128974502868877
8 : AV-WZ-0.4SRF,0,0.01,0.9,0.1,7,1500,47,145.2,25.652683402775175,-3.2624990621500265,1.1750776019476596,1208.0,28.604710029335802,1.3886303636982429,11.480234473105714,1352.8,45.886494223312575
8 : AV-WZ-0.4SRF,0,0.01,0.9,0.1,7,1800,47,130.8,24.939792785888674,-2.7086432889555803,19.471834020387824,1248.4,26.72926523130697,1.8249503374432787,50.67780767232796,1378.4,139.1637485108447
