link_behav,MPR(0),MPR(1),Car(0),Car(1),dist_distr,volume,num_seed,VehsDC(1),SpeedDC(1),AccelerationDC(1),QueueDelayDC(1),VehsDC(2),SpeedDC(2),AccelerationDC(2),QueueDelayDC(2),VehsDelay(1),VehDelayDelay(1)
7 : AV-WZ,0,0.01,0.8,0.2,2,1200,43,112.0,30.95567599183345,-5.722561553536541,0.0,958.0,40.22934588652247,-0.2705869401480685,0.022129436325678487,1072.0,3.4812662789431776
7 : AV-WZ,0,0.01,0.8,0.2,2,1500,43,506.0,13.581747004486022,-0.9358489578175484,18.061264822134348,761.0,10.442144311050294,0.3130923197797598,73.3178712220751,1268.0,136.3242263649427
7 : AV-WZ,0,0.01,0.8,0.2,2,1800,43,513.0,13.329200128233484,-0.8420991224510195,50.43840155945381,772.0,10.641558967840442,0.21224771796244377,115.26787564766546,1286.0,196.78576843621457
7 : AV-WZ,0,0.01,0.8,0.2,2,2000,43,501.0,12.937951916491476,-0.7827313169514343,52.79560878243469,756.0,10.523363964872718,0.35939586389645073,128.6859788359756,1261.0,211.95383306860177
7 : AV-WZ,0,0.01,0.8,0.2,3,600,43,12.0,37.4828791908214,-0.2193532079439656,0.0,539.0,48.384441802365856,-0.10526569375366164,0.0,551.0,0.5936891851722382
7 : AV-WZ,0,0.01,0.8,0.2,3,800,43,29.0,38.77331263877775,-2.0859692419293774,0.0,701.0,47.67148764948928,-0.05383648488601009,0.0,730.0,0.7833001515202784
7 : AV-WZ,0,0.01,0.8,0.2,3,1000,43,50.0,36.36858018644727,-3.118594349795733,0.0,849.0,44.7267612429588,-0.1407888012979528,0.0,899.0,1.5893682317813602
7 : AV-WZ,0,0.01,0.8,0.2,3,1200,43,93.0,33.31178522081338,-5.049040680190713,0.0,976.0,41.61256274223082,-0.2341346402480007,0.0,1072.0,2.7460485873610843
7 : AV-WZ,0,0.01,0.8,0.2,3,1500,43,525.0,12.314482169306114,-0.8961362093608369,20.266857142857063,726.0,9.641530490798633,0.16991960188344138,82.08595041322152,1250.0,145.96802818816346
7 : AV-WZ,0,0.01,0.8,0.2,3,1800,43,508.0,12.423250028538709,-0.8750940551332156,43.514566929133494,752.0,10.22265373305956,0.31482960244237373,118.14414893616718,1261.0,200.06495078722386
7 : AV-WZ,0,0.01,0.8,0.2,3,2000,43,481.0,14.0869064982485,-0.7206510357653351,44.751767151766664,787.0,10.821481015755253,0.24999678521441063,115.05743329097558,1271.0,200.03761241367135
