link_behav,MPR(0),MPR(1),Car(0),Car(1),dist_distr,volume,num_seed,VehsDC(1),SpeedDC(1),AccelerationDC(1),QueueDelayDC(1),VehsDC(2),SpeedDC(2),AccelerationDC(2),QueueDelayDC(2),VehsDelay(1),VehDelayDelay(1)
7 : AV-WZ,0,0.01,0.9,0.1,1,800,47,5.0,35.80989409990652,-1.9486809521063975,0.0,729.8,48.18692448351679,0.46142626511245827,0.0,734.8,1.426845952318024
7 : AV-WZ,0,0.01,0.9,0.1,1,1000,47,6.6,35.635604342331966,-0.24784127998330066,0.0,910.8,47.04284980108221,0.7710869436283134,0.0,917.0,2.4853572686211525
7 : AV-WZ,0,0.01,0.9,0.1,1,1200,47,14.0,36.39088446443219,-1.6038836701683146,0.0,1097.0,44.988196201352636,1.2606567828738573,0.0,1111.6,6.065068264841161
7 : AV-WZ,0,0.01,0.9,0.1,1,1500,47,80.6,30.04203054655045,-2.470543875175833,0.018354066985645935,1285.8,36.05965550451704,1.846255499113551,4.017693700695909,1365.2,42.28154449807053
7 : AV-WZ,0,0.01,0.9,0.1,1,1800,47,121.4,27.55908256232521,-2.3619324853091563,83.50324752375234,1267.0,31.37134599824166,1.7496841077987608,134.61380340261798,1388.0,279.6718535554965
7 : AV-WZ,0,0.01,0.9,0.1,1,2000,47,125.4,28.254770929625558,-2.598635391046446,133.29908063069988,1279.8,31.660931649020768,1.7255435351810562,171.56406390227815,1406.2,333.7193798495069
7 : AV-WZ,0,0.01,0.9,0.1,2,600,47,3.8,35.81084170319772,-1.5327620370453439,0.0,550.0,49.32611426326946,0.21364460999080886,0.0,554.0,0.9759924086982851
7 : AV-WZ,0,0.01,0.9,0.1,2,800,47,4.0,37.323335662453914,0.31332754094334103,0.0,730.6,48.667519703807,0.4364211729891637,0.0,734.8,1.6103513350424017
7 : AV-WZ,0,0.01,0.9,0.1,2,1000,47,5.0,36.0317513361027,-0.46882943143391775,0.0,913.2,47.591253467572514,0.7826681924719747,0.0,917.6,2.9392353403347844
7 : AV-WZ,0,0.01,0.9,0.1,2,1200,47,8.6,36.31515633776172,-1.5655351146292653,0.0,1102.6,46.38351333142393,1.1997385719189815,0.00035682426404995546,1111.0,7.565461142025484
